

Element = 0



 DT = 0

h 	 Alfa
90.000000 	 -0.05522328235846716421 


 DT = 13

h 	 DAlfa
60.000000 	 -0.04213567811883597858 
61.000000 	 -0.04256790801565512455 
62.000000 	 -0.04299196025361601975 
63.000000 	 -0.04342454678086735825 
64.000000 	 -0.04386592787292391271 
65.000000 	 -0.04431637449859288092 
66.000000 	 -0.04477616887488161668 
67.000000 	 -0.04524560505682590633 
68.000000 	 -0.04574437634549241571 
69.000000 	 -0.04623444639426900482 
70.000000 	 -0.04675538464014484391 
71.000000 	 -0.04730893230950177636 
72.000000 	 -0.04787574540120862615 
73.000000 	 -0.04845630659150205327 
74.000000 	 -0.04914048745130326912 
75.000000 	 -0.04991344680769520953 
76.000000 	 -0.05073496098115425762 
77.000000 	 -0.05163334702958562172 
78.000000 	 -0.05253852922582069596 
79.000000 	 -0.05344952595369086706 
80.000000 	 -0.05436526776248053194 
81.000000 	 -0.05525627992964378399 
82.000000 	 -0.05608937082118541778 
83.000000 	 -0.05688791352381616928 
84.000000 	 -0.05761706496101456215 
85.000000 	 -0.05823912559818865409 
86.000000 	 -0.05877853746960727543 
87.000000 	 -0.05919782003852136487 
88.000000 	 -0.05945882677902093738 
89.000000 	 -0.05959019527865719312 
90.000000 	 -0.05952443853683273695 


 DT = 14

h 	 DAlfa
60.000000 	 -0.04521580789442899290 
61.000000 	 -0.04567797573149785101 
62.000000 	 -0.04613136698916673467 
63.000000 	 -0.04659384983536507541 
64.000000 	 -0.04706570052739447729 
65.000000 	 -0.04754720663064913866 
66.000000 	 -0.04803866760325264940 
67.000000 	 -0.04854039541734764263 
68.000000 	 -0.04907343307174506786 
69.000000 	 -0.04959712838335795376 
70.000000 	 -0.05015376279382716823 
71.000000 	 -0.05074518798173151962 
72.000000 	 -0.05135072958512394703 
73.000000 	 -0.05197089917211519805 
74.000000 	 -0.05270168056906844589 
75.000000 	 -0.05352718678568930966 
76.000000 	 -0.05440443179735909157 
77.000000 	 -0.05536362583045675162 
78.000000 	 -0.05632993050144756431 
79.000000 	 -0.05730229492254970691 
80.000000 	 -0.05827957509557951665 
81.000000 	 -0.05923032047853477727 
82.000000 	 -0.06011913375476878735 
83.000000 	 -0.06097097215309753987 
84.000000 	 -0.06174868899035870773 
85.000000 	 -0.06241210749814860709 
86.000000 	 -0.06298732664647069268 
87.000000 	 -0.06343440635333448541 
88.000000 	 -0.06371270126381771426 
89.000000 	 -0.06385276657415756008 
90.000000 	 -0.06378265701100499507 


 DT = 15

h 	 DAlfa
60.000000 	 -0.04827418423673161124 
61.000000 	 -0.04876585594407508578 
62.000000 	 -0.04924815648593722922 
63.000000 	 -0.04974009331775434278 
64.000000 	 -0.05024195818173422812 
65.000000 	 -0.05075405471825842479 
66.000000 	 -0.05127669907875773148 
67.000000 	 -0.05181022057686868881 
68.000000 	 -0.05237699044423392569 
69.000000 	 -0.05293378109143105636 
70.000000 	 -0.05352554283960407611 
71.000000 	 -0.05415423489373841909 
72.000000 	 -0.05479787310199531192 
73.000000 	 -0.05545699692737581649 
74.000000 	 -0.05623359898072875784 
75.000000 	 -0.05711075934950032851 
76.000000 	 -0.05804277294059732861 
77.000000 	 -0.05906170683249002684 
78.000000 	 -0.06008804112732920449 
79.000000 	 -0.06112065658118187583 
80.000000 	 -0.06215833574717125054 
81.000000 	 -0.06316768956206800234 
82.000000 	 -0.06411115918638329858 
83.000000 	 -0.06501525847406783298 
84.000000 	 -0.06584058477766550899 
85.000000 	 -0.06654453731488306489 
86.000000 	 -0.06715484318659892260 
87.000000 	 -0.06762915600056973453 
88.000000 	 -0.06792438622732936693 
89.000000 	 -0.06807297024755969150 
90.000000 	 -0.06799859705395885912 


 DT = 16

h 	 DAlfa
60.000000 	 -0.05131104381900686295 
61.000000 	 -0.05183179248650628818 
62.000000 	 -0.05234257973637678613 
63.000000 	 -0.05286353566276102284 
64.000000 	 -0.05339496701000606693 
65.000000 	 -0.05393719298684659241 
66.000000 	 -0.05449054590608892745 
67.000000 	 -0.05505537186410779105 
68.000000 	 -0.05565534924965261782 
69.000000 	 -0.05624471478926607038 
70.000000 	 -0.05687104533927928723 
71.000000 	 -0.05753640478138406095 
72.000000 	 -0.05821751938694856576 
73.000000 	 -0.05891495554809150076 
74.000000 	 -0.05973661317801681747 
75.000000 	 -0.06066455218333841742 
76.000000 	 -0.06165039092207952320 
77.000000 	 -0.06272801779842734904 
78.000000 	 -0.06381331098841275251 
79.000000 	 -0.06490508380826762180 
80.000000 	 -0.06600204645696743089 
81.000000 	 -0.06706890786553910966 
82.000000 	 -0.06806599084884948359 
83.000000 	 -0.06902133891571986257 
84.000000 	 -0.06989333999819759280 
85.000000 	 -0.07063702124742884947 
86.000000 	 -0.07128170965078635402 
87.000000 	 -0.07178270445217380114 
88.000000 	 -0.07209452526460159716 
89.000000 	 -0.07225145400737895129 
90.000000 	 -0.07217290431311020049 


 DT = 17

h 	 DAlfa
60.000000 	 -0.05432661984302227659 
61.000000 	 -0.05487602557942625886 
62.000000 	 -0.05541488397806917932 
63.000000 	 -0.05596443140078258965 
64.000000 	 -0.05652498912497194716 
65.000000 	 -0.05709689143559711771 
66.000000 	 -0.05768048629029886437 
67.000000 	 -0.05827613602576597884 
68.000000 	 -0.05890880549286493101 
69.000000 	 -0.05953023476331238684 
70.000000 	 -0.06019058564823058510 
71.000000 	 -0.06089202393021537346 
72.000000 	 -0.06161000616646161721 
73.000000 	 -0.06234512474260192616 
74.000000 	 -0.06321108733525412915 
75.000000 	 -0.06418894625924342900 
76.000000 	 -0.06522768510173944378 
77.000000 	 -0.06636297883578137768 
78.000000 	 -0.06750618178077000264 
79.000000 	 -0.06865604072948108816 
80.000000 	 -0.06981119461639399837 
81.000000 	 -0.07093448611878291898 
82.000000 	 -0.07198416192614104370 
83.000000 	 -0.07298976876549578829 
84.000000 	 -0.07390753062349994518 
85.000000 	 -0.07469015329532796565 
86.000000 	 -0.07536853595813641782 
87.000000 	 -0.07589567418667374221 
88.000000 	 -0.07622374875472470723 
89.000000 	 -0.07638885223312161243 
90.000000 	 -0.07630621116354291411 


 DT = 18

h 	 DAlfa
60.000000 	 -0.05732114210302011875 
61.000000 	 -0.05789879189821699884 
62.000000 	 -0.05846531276429415419 
63.000000 	 -0.05904303123197984782 
64.000000 	 -0.05963228265592741134 
65.000000 	 -0.06023341591926133221 
66.000000 	 -0.06084679412282947841 
67.000000 	 -0.06147279531703592897 
68.000000 	 -0.06213765049237889027 
69.000000 	 -0.06279064141624678130 
70.000000 	 -0.06348447402159926312 
71.000000 	 -0.06422141328791083903 
72.000000 	 -0.06497566557751222049 
73.000000 	 -0.06574784836311732550 
74.000000 	 -0.06665737944459508568 
75.000000 	 -0.06768431598297990071 
76.000000 	 -0.06877504784615941225 
77.000000 	 -0.06996700256880021562 
78.000000 	 -0.07116708719868303223 
79.000000 	 -0.07237398292082808382 
80.000000 	 -0.07358625848936989344 
81.000000 	 -0.07476492533502820947 
82.000000 	 -0.07586619531017700646 
83.000000 	 -0.07692109244424806536 
84.000000 	 -0.07788372121381957613 
85.000000 	 -0.07870451556662143300 
86.000000 	 -0.07941591970808009604 
87.000000 	 -0.07996867502243991399 
88.000000 	 -0.08031267420125029477 
89.000000 	 -0.08048578631934749650 
90.000000 	 -0.08039913705024245849 


 DT = 19

h 	 DAlfa
60.000000 	 -0.06029483704826809481 
61.000000 	 -0.06090032463873881752 
62.000000 	 -0.06149410603300026895 
63.000000 	 -0.06209958209868142454 
64.000000 	 -0.06271710182474735107 
65.000000 	 -0.06334702822806440037 
66.000000 	 -0.06398973906551816415 
67.000000 	 -0.06464562758996283964 
68.000000 	 -0.06534217097352677805 
69.000000 	 -0.06602623036508872834 
70.000000 	 -0.06675301571787514709 
71.000000 	 -0.06752488857393587618 
72.000000 	 -0.06831482428373891747 
73.000000 	 -0.06912346452884975123 
74.000000 	 -0.07007584144779258062 
75.000000 	 -0.07115102933612020564 
76.000000 	 -0.07229286468230675111 
77.000000 	 -0.07354049430579007174 
78.000000 	 -0.07479645311659176288 
79.000000 	 -0.07605935760631134246 
80.000000 	 -0.07732770742682051890 
81.000000 	 -0.07856071704286876622 
82.000000 	 -0.07971260385010357774 
83.000000 	 -0.08081584377304892874 
84.000000 	 -0.08182246520175116833 
85.000000 	 -0.08268067857650536479 
86.000000 	 -0.08342444649254573963 
87.000000 	 -0.08400230444068629287 
88.000000 	 -0.08436190656207995242 
89.000000 	 -0.08454286500906832424 
90.000000 	 -0.08445228881973462776 


 DT = 20

h 	 DAlfa
60.000000 	 -0.06324792784423145797 
61.000000 	 -0.06388085358159549532 
62.000000 	 -0.06450150017422073834 
63.000000 	 -0.06513432725614051733 
64.000000 	 -0.06577969702018246489 
65.000000 	 -0.06643798616575875837 
66.000000 	 -0.06710958663263699719 
67.000000 	 -0.06779490637971691269 
68.000000 	 -0.06852264915941941315 
69.000000 	 -0.06923729253694919927 
70.000000 	 -0.06999651109995325138 
71.000000 	 -0.07080276038649374604 
72.000000 	 -0.07162780358869837161 
73.000000 	 -0.07247230574603293063 
74.000000 	 -0.07346681936458805684 
75.000000 	 -0.07458944801443335992 
76.000000 	 -0.07578151444720711283 
77.000000 	 -0.07708385220194280407 
78.000000 	 -0.07839469776607346785 
79.000000 	 -0.07971260385010349447 
80.000000 	 -0.08103600207513662890 
81.000000 	 -0.08232234351158362884 
82.000000 	 -0.08352389059432487051 
83.000000 	 -0.08467454623213532816 
84.000000 	 -0.08572430516741741391 
85.000000 	 -0.08661920153698053626 
86.000000 	 -0.08739469019863010946 
87.000000 	 -0.08799714789857449038 
88.000000 	 -0.08837203856920597400 
89.000000 	 -0.08856068471687079946 
90.000000 	 -0.08846626104151189551 
